company_name,location_name,checklist_name,checklist_type,question,question_type,vendor_name,answer_type,can_upload,can_comment,is_upload_mandatory,answer_date,answer,upload_links,extra_comment,is_skipped,categorization
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are all spoiled fruits and vegetables sorted and removed? Please share a photo of the spoiled items, or if none, a photo of the sorted items.",vendor,Shabhari Juice Junction,boolean,1,1,1,2025-03-11 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1741779569.jpg""",,0,"[Hygiene & Cleanliness, Food Safety Compliance, Inventory & Storage]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are all spoiled fruits and vegetables sorted and removed? Please share a photo of the spoiled items, or if none, a photo of the sorted items.",vendor,Earth Bistro,boolean,1,1,1,2025-03-04 17:40:00,,,,1,"[Hygiene & Cleanliness, Food Safety Compliance, Inventory & Storage]"
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are any spoiled items reported during food serving? If yes, please mention the item name and share a photo.",vendor,Pelican,boolean,1,1,0,2025-03-23 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1742807026.jpg""",,0,[Food Safety Compliance]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are all vendor staff medically fit for work, free of open cuts or wounds, and following the jewellery policy?",vendor,Pelican,boolean,1,1,0,2025-03-02 17:40:00,1,,,0,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Daily Food safety Checklist - New,cafe,"Are the cutting boards and knives clean, with separate boards for veg and non-veg? Please share a photo of both.",cafe,,boolean,1,1,1,2025-03-26 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1743065976.jpg""",,0,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Daily Food safety Checklist - New,cafe,"Are the cutting boards and knives clean, with separate boards for veg and non-veg? Please share a photo of both.",cafe,,boolean,1,1,1,2025-03-02 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/1896237_1740977986.jpg""",cutting board need to change,0,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Cafe Operations checklist - Daily (Revised),cafe,Is there a sufficient number of cutlery and crockery items?,cafe,,boolean,1,1,0,2025-03-05 17:40:00,0,,plates less quantity,0,"[Inventory & Storage, Hardware (Assets) & Other Equipment]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are separate tongs, gloves, woks, etc., used for veg and non-veg, and are gloves stored properly and changed regularly?",vendor,Pelican,boolean,1,1,0,2025-03-13 17:40:00,1,,,0,"[Hygiene & Cleanliness, Food Safety Compliance, Hardware (Assets) & Other Equipment]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Is there sufficient stock on the counter? Please share an image of the stock.,vendor,Tea Cube (Mud Cups),boolean,1,1,1,2025-03-18 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1742388456.jpg""",need to refil,0,[Inventory & Storage]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Cafe Marketing Checklist,cafe,Is the HungerBox helpdesk visible and evident to the cafeteria visitors? Please click a photo if not applicable.,cafe,,boolean,1,1,1,2025-03-06 17:40:00,,,,1,[Hardware (Assets) & Other Equipment]
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Is the chiller/freezer/oven working? Please click a photo of the relevant appliance.,vendor,Earth Bistro,boolean,1,1,0,2025-03-27 17:40:00,1,,,0,[Hardware (Assets) & Other Equipment]
IBM,Manyata - G2 Block 3rd Floor,Vendor Weekly Checklist (VWC),vendor,Is the valid FSSAI license available for vendor?,vendor,Pelican,boolean,1,1,1,2025-03-21 17:40:00,,,,1,[Food Safety Compliance]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are the vendor staff properly groomed, wearing the correct uniform, ID cards, and PPE kits? Please share a photo of all staff members together.",vendor,Pelican,boolean,1,1,1,2025-03-26 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1743067703.jpg""",,0,[Hygiene & Cleanliness]
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are the vendor staff properly groomed, wearing the correct uniform, ID cards, and PPE kits? Please share a photo of all staff members together.",vendor,Pelican,boolean,1,1,1,2025-03-12 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1741880533.jpg""",,0,[Hygiene & Cleanliness]
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are the vendor staff properly groomed, wearing the correct uniform, ID cards, and PPE kits? Please share a photo of all staff members together.",vendor,Earth Bistro,boolean,1,1,1,2025-03-26 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1743066438.jpg""",,0,[Hygiene & Cleanliness]
IBM,Manyata - G2 Block 3rd Floor,Weekly Food safety Checklist- new,cafe,Is pest control being carried out regularly by professional services? Please mention the date of the last pest control.,cafe,,boolean,1,1,0,2025-03-14 17:40:00,,,,1,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Is the chiller/freezer/oven working? Please click a photo of the relevant appliance.,vendor,Tea Cube (Mud Cups),boolean,1,1,0,2025-03-13 17:40:00,1,,,0,[Hardware (Assets) & Other Equipment]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Cafe Marketing Checklist,cafe,Are the posters and standees containing the company code and user registration process displayed in the cafeteria?,cafe,,boolean,1,1,1,2025-03-25 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1742955583.jpg""",,0,[Marketing]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are any spoiled items reported during food serving? If yes, please mention the item name and share a photo.",vendor,Pelican,boolean,1,1,0,2025-03-20 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1742547705.jpg""",,0,[Food Safety Compliance]
IBM,Manyata - G2 Block 3rd Floor,Cafe Operations checklist - Daily (Revised),cafe,"Are all tablets, dongles, vendor POS, and laptops in the cafeteria working properly with no connectivity issues? If there are any issues, please mention them.",cafe,,boolean,0,1,0,2025-03-26 17:40:00,1,,,0,[Hardware (Assets) & Other Equipment]
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Is the counter clean? Please share a photo of the counter before service begins.,vendor,Pelican,boolean,1,1,1,2025-03-05 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/1896237_1741244502.jpg""",,0,[Hygiene & Cleanliness]
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are separate tongs, gloves, woks, etc., used for veg and non-veg, and are gloves stored properly and changed regularly?",vendor,Krishna Cafe,boolean,1,1,0,2025-03-05 17:41:00,,,,0,"[Hygiene & Cleanliness, Food Safety Compliance, Hardware (Assets) & Other Equipment]"
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,Is there sufficient stock on the counter? Please share an image of the stock.,vendor,Brew Haven Tuck Shop,boolean,1,1,1,2025-03-16 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1742213648.jpg""",,0,[Inventory & Storage]
IBM,Manyata - G2 Block 3rd Floor,Cafe Operations checklist - Daily (Revised),cafe,Is there a sufficient number of cutlery and crockery items?,cafe,,boolean,1,1,0,2025-03-14 17:40:00,,,,1,"[Inventory & Storage, Hardware (Assets) & Other Equipment]"
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Cafe Operations checklist - Daily (Revised),cafe,Is the waste being segregated into dry and wet categories? Please take a photo showing the required segregation.,cafe,,boolean,1,1,1,2025-03-11 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1741760657.jpg""",,0,[Hygiene & Cleanliness]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are any spoiled items reported during food serving? If yes, please mention the item name and share a photo.",vendor,Pelican,boolean,1,1,0,2025-03-18 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1742375286.jpg""",,0,[Food Safety Compliance]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Occasion Checklist (VOC),vendor,"Has the sensory evaluation been done for appearance, aroma, taste, texture, and color? If any item is rejected, mention the reason and share a photo of the evaluation.",vendor,Pelican,boolean,1,1,1,2025-03-18 17:41:00,,,,0,[Food Safety Compliance]
IBM,Manyata - G2 Block 3rd Floor,Cafe Operations checklist - Daily (Revised),cafe,Are the kitchen floors and drains clean? Please provide a photo of both.,cafe,,boolean,1,1,1,2025-03-30 17:40:00,,,,0,[Hygiene & Cleanliness]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are all vendor staff medically fit for work, free of open cuts or wounds, and following the jewellery policy?",vendor,Pelican,boolean,1,1,0,2025-03-20 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1742547631.jpg""",,0,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Cafe Operations checklist - Daily (Revised),cafe,Is the dishwashing area and sink clean? Please take a photo of both.,cafe,,boolean,1,1,1,2025-03-16 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1742190319.jpg""",,0,"[Hygiene & Cleanliness, Hardware (Assets) & Other Equipment]"
IBM,Manyata - G2 Block 3rd Floor,Daily Food safety Checklist - New,cafe,Is the sorting area cleaned? Please click a photo of the sorting area.,cafe,,boolean,1,1,1,2025-03-05 17:40:00,,,,1,[Hygiene & Cleanliness]
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are all vendor staff medically fit for work, free of open cuts or wounds, and following the jewellery policy?",vendor,Shabhari Juice Junction,boolean,1,1,0,2025-03-27 17:40:00,1,,,0,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Please provide photos of the stored food samples along with the names of the dishes.,vendor,Pelican,text,1,0,1,2025-03-03 17:40:00,,,,1,"[Inventory & Storage, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are all vendor staff medically fit for work, free of open cuts or wounds, and following the jewellery policy?",vendor,Shabhari Juice Junction,boolean,1,1,0,2025-03-05 17:40:00,1,,,0,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Cafe Operations checklist - Daily (Revised),cafe,Are the grinders clean and tidy? Please click a photo of the same.,cafe,,boolean,1,1,1,2025-03-02 17:40:00,,,,1,"[Hygiene & Cleanliness, Hardware (Assets) & Other Equipment]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are any spoiled items reported during food serving? If yes, please mention the item name and share a photo.",vendor,Pelican,boolean,1,1,0,2025-03-20 17:40:00,0,,,0,[Food Safety Compliance]
IBM,Manyata - G2 Block 3rd Floor,Cafe Operations checklist - Daily (Revised),cafe,Is the waste being segregated into dry and wet categories? Please take a photo showing the required segregation.,cafe,,boolean,1,1,1,2025-03-21 17:40:00,,,,1,[Hygiene & Cleanliness]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,Is the chiller/freezer/oven working? Please click a photo of the relevant appliance.,vendor,Brew Haven Juice Counter,boolean,1,1,0,2025-03-16 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1742213564.jpg""",,0,[Hardware (Assets) & Other Equipment]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Cafe Operations checklist - Daily (Revised),cafe,"Are all tablets, dongles, vendor POS, and laptops in the cafeteria working properly with no connectivity issues? If there are any issues, please mention them.",cafe,,boolean,0,1,0,2025-03-13 17:40:00,1,,,0,[Hardware (Assets) & Other Equipment]
IBM,Manyata - G2 Block 3rd Floor,Daily Food safety Checklist - New,cafe,Is the sorting area cleaned? Please click a photo of the sorting area.,cafe,,boolean,1,1,1,2025-03-02 17:40:00,,,,1,[Hygiene & Cleanliness]
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Is there sufficient stock on the counter? Please share an image of the stock.,vendor,Tea Cube (Mud Cups),boolean,1,1,1,2025-03-26 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1743083028.jpg""",,0,[Inventory & Storage]
IBM,Manyata - G2 Block 3rd Floor,Daily Food safety Checklist - New,cafe,"Are the cutting boards and knives clean, with separate boards for veg and non-veg? Please share a photo of both.",cafe,,boolean,1,1,1,2025-03-18 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1742389118.jpg""",,0,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are all spoiled fruits and vegetables sorted and removed? Please share a photo of the spoiled items, or if none, a photo of the sorted items.",vendor,CPC Ventures,boolean,1,1,1,2025-03-04 17:40:00,,,,1,"[Hygiene & Cleanliness, Food Safety Compliance, Inventory & Storage]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are separate tongs, gloves, woks, etc., used for veg and non-veg, and are gloves stored properly and changed regularly?",vendor,Krishna Cafe,boolean,1,1,0,2025-03-23 17:41:00,1,,,0,"[Hygiene & Cleanliness, Food Safety Compliance, Hardware (Assets) & Other Equipment]"
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are products received in good condition, with the vehicle clean, pest-free, and free of other materials like waste or jute bags?",vendor,Pelican,boolean,1,1,1,2025-03-04 17:40:00,,,,1,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Is the chiller/freezer/oven working? Please click a photo of the relevant appliance.,vendor,Earth Bistro,boolean,1,1,0,2025-03-05 17:41:00,1,,,0,[Hardware (Assets) & Other Equipment]
IBM,Manyata - G2 Block 3rd Floor,Cafe Operations checklist - Daily (Revised),cafe,Is the dishwashing area and sink clean? Please take a photo of both.,cafe,,boolean,1,1,1,2025-03-30 17:40:00,,,,0,"[Hygiene & Cleanliness, Hardware (Assets) & Other Equipment]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Weekly Checklist (VWC),vendor,"Was vendor training conducted this week? If yes, how many sessions? Please mention the participants' names in the comment box.",vendor,Tea Cube (Mud Cups),boolean,1,1,0,2025-03-07 17:40:00,,,,1,[Food Safety Compliance]
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Are all items within their expiry date? Please share photos of any expired products if found.,vendor,Shabhari Juice Junction,boolean,1,1,0,2025-03-30 17:40:00,,,,0,"[Inventory & Storage, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Weekly Checklist (VWC),vendor,"Was vendor training conducted this week? If yes, how many sessions? Please mention the participants' names in the comment box.",vendor,Krishna Cafe,boolean,1,1,0,2025-03-14 17:41:00,,,,1,[Food Safety Compliance]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Cafe Marketing Checklist,cafe,Are the posters and standees containing the company code and user registration process displayed in the cafeteria?,cafe,,boolean,1,1,1,2025-03-09 17:40:00,,,,1,[Marketing]
IBM,Manyata - G2 Block 3rd Floor,Vendor Weekly Checklist (VWC),vendor,"Was vendor training conducted this week? If yes, how many sessions? Please mention the participants' names in the comment box.",vendor,Earth Bistro,boolean,1,1,0,2025-03-14 17:41:00,,,,1,[Food Safety Compliance]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are the vendor staff properly groomed, wearing the correct uniform, ID cards, and PPE kits? Please share a photo of all staff members together.",vendor,Brew Haven Tuck Shop,boolean,1,1,1,2025-03-04 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1741167229.jpg""",,0,[Hygiene & Cleanliness]
IBM,Manyata - G2 Block 3rd Floor,Cafe Marketing Checklist,cafe,"Please upload a picture of yourself wearing the HungerBox jacket or T-shirt in the cafeteria, ensuring both your T-shirt/jacket and shoes are visible.",cafe,,image,0,1,0,2025-03-12 17:40:00,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1741864075.jpg""",,,0,[Marketing]
IBM,Manyata - G2 Block 3rd Floor,Cafe Operations checklist - Daily (Revised),cafe,Is the dishwashing area and sink clean? Please take a photo of both.,cafe,,boolean,1,1,1,2025-03-04 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1741177560.jpg""",,0,"[Hygiene & Cleanliness, Hardware (Assets) & Other Equipment]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Are all items within their expiry date? Please share photos of any expired products if found.,vendor,Shabhari Juice Junction,boolean,1,1,0,2025-03-25 17:40:00,0,,,0,"[Inventory & Storage, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are separate tongs, gloves, woks, etc., used for veg and non-veg, and are gloves stored properly and changed regularly?",vendor,Krishna Cafe,boolean,1,1,0,2025-03-03 17:41:00,1,,,0,"[Hygiene & Cleanliness, Food Safety Compliance, Hardware (Assets) & Other Equipment]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Is there sufficient stock on the counter? Please share an image of the stock.,vendor,Earth Bistro,boolean,1,1,1,2025-03-24 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1742871755.jpg""",,0,[Inventory & Storage]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are all spoiled fruits and vegetables sorted and removed? Please share a photo of the spoiled items, or if none, a photo of the sorted items.",vendor,Brew Haven Tuck Shop,boolean,1,1,1,2025-03-21 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1742635164.jpg""",,0,"[Hygiene & Cleanliness, Food Safety Compliance, Inventory & Storage]"
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Cafe Operations checklist - Daily (Revised),cafe,Are the grinders clean and tidy? Please click a photo of the same.,cafe,,boolean,1,1,1,2025-03-25 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1742966270.jpg""",,0,"[Hygiene & Cleanliness, Hardware (Assets) & Other Equipment]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Is there sufficient stock on the counter? Please share an image of the stock.,vendor,Shabhari Juice Junction,boolean,1,1,1,2025-03-26 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1743066573.jpg""",,0,[Inventory & Storage]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Cafe Marketing Checklist,cafe,Is the customer support and escalation matrix poster displayed in the cafeteria? ,cafe,,boolean,1,1,1,2025-03-27 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1743130652.jpg""",,0,[Hardware (Assets) & Other Equipment]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,Is the bain-marie (65-85°C) or chiller (1-5°C) maintained at the required temperature? Please provide a photo of the temperature display or use a thermometer to verify.,vendor,Pelican,boolean,1,1,1,2025-03-09 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1741599122.jpg""",,0,"[Food Safety Compliance, Hardware (Assets) & Other Equipment]"
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are all vendor staff medically fit for work, free of open cuts or wounds, and following the jewellery policy?",vendor,Pelican,boolean,1,1,0,2025-03-09 17:40:00,1,,,0,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Is there sufficient stock on the counter? Please share an image of the stock.,vendor,Shabhari Juice Junction,boolean,1,1,1,2025-03-06 17:40:00,,,,0,[Inventory & Storage]
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are the vendor staff properly groomed, wearing the correct uniform, ID cards, and PPE kits? Please share a photo of all staff members together.",vendor,Tea Cube (Mud Cups),boolean,1,1,1,2025-03-24 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1742871487.jpg""",not groomed,0,[Hygiene & Cleanliness]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are the vendor staff properly groomed, wearing the correct uniform, ID cards, and PPE kits? Please share a photo of all staff members together.",vendor,Brew Haven Juice Counter,boolean,1,1,1,2025-03-10 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1741668839.jpg""",,0,[Hygiene & Cleanliness]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Occasion Checklist (VOC),vendor,"Has the sensory evaluation been done for appearance, aroma, taste, texture, and color? If any item is rejected, mention the reason and share a photo of the evaluation.",vendor,Pelican,boolean,1,1,1,2025-03-24 17:41:00,,,,0,[Food Safety Compliance]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Daily Food safety Checklist - New,cafe,Is the sorting area cleaned? Please click a photo of the sorting area.,cafe,,boolean,1,1,1,2025-03-06 17:40:00,,,,1,[Hygiene & Cleanliness]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are products received in good condition, with the vehicle clean, pest-free, and free of other materials like waste or jute bags?",vendor,Pelican,boolean,1,1,1,2025-03-30 17:40:00,,,,0,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Cafe Operations checklist - Daily (Revised),cafe,Are the kitchen floors and drains clean? Please provide a photo of both.,cafe,,boolean,1,1,1,2025-03-23 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1742827891.jpg""",,0,[Hygiene & Cleanliness]
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are all spoiled fruits and vegetables sorted and removed? Please share a photo of the spoiled items, or if none, a photo of the sorted items.",vendor,Tea Cube (Mud Cups),boolean,1,1,1,2025-03-30 17:40:00,,,,0,"[Hygiene & Cleanliness, Food Safety Compliance, Inventory & Storage]"
IBM,Manyata - G2 Block 3rd Floor,Cafe Operations checklist - Daily (Revised),cafe,Are the kitchen floors and drains clean? Please provide a photo of both.,cafe,,boolean,1,1,1,2025-03-06 17:40:00,,,,0,[Hygiene & Cleanliness]
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Is there sufficient stock on the counter? Please share an image of the stock.,vendor,CPC Ventures,boolean,1,1,1,2025-03-02 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/1896237_1740976231.jpg""",,0,[Inventory & Storage]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Daily Checklist (VDC),vendor,"Are all spoiled fruits and vegetables sorted and removed? Please share a photo of the spoiled items, or if none, a photo of the sorted items.",vendor,Brew Haven Juice Counter,boolean,1,1,1,2025-03-28 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1743232623.jpg""",,0,"[Hygiene & Cleanliness, Food Safety Compliance, Inventory & Storage]"
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,"Are any spoiled items reported during food serving? If yes, please mention the item name and share a photo.",vendor,Pelican,boolean,1,1,0,2025-03-11 17:40:00,0,,,0,[Food Safety Compliance]
IBM,Manyata - G2 Block 3rd Floor,Vendor Daily Checklist (VDC),vendor,Is the chiller/freezer/oven working? Please click a photo of the relevant appliance.,vendor,CPC Ventures,boolean,1,1,0,2025-03-25 17:40:00,1,,,0,[Hardware (Assets) & Other Equipment]
IBM,Manyata - G2 Block 3rd Floor,Vendor Weekly Checklist (VWC),vendor,Are medical test reports available for all staff?,vendor,Krishna Cafe,boolean,1,1,1,2025-03-28 17:41:00,,,,1,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Cafe Operations checklist - Daily (Revised),cafe,Is the waste being segregated into dry and wet categories? Please take a photo showing the required segregation.,cafe,,boolean,1,1,1,2025-03-04 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1741142983.jpg""",,0,[Hygiene & Cleanliness]
IBM,Manyata - G2 Block 3rd Floor,Vendor Weekly Checklist (VWC),vendor,"Was vendor training conducted this week? If yes, how many sessions? Please mention the participants' names in the comment box.",vendor,Shabhari Juice Junction,boolean,1,1,0,2025-03-21 17:40:00,,,,1,[Food Safety Compliance]
IBM,Manyata - G2 Block 3rd Floor,Daily Food safety Checklist - New,cafe,"Are the cutting boards and knives clean, with separate boards for veg and non-veg? Please share a photo of both.",cafe,,boolean,1,1,1,2025-03-09 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1741585635.jpg""",operation going on,0,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Daily Food safety Checklist - New,cafe,Is there any occurrence of a food incident ?,cafe,,boolean,1,1,0,2025-03-19 17:40:00,0,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1742443828.jpg""",,0,[Food Safety Compliance]
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Weekly Food safety Checklist- new,cafe,Are all necessary and approved chemicals available on site?,cafe,,boolean,1,1,1,2025-03-28 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1743232605.jpg""",,0,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Vendor Occasion Checklist (VOC),vendor,"Has the sensory evaluation been done for appearance, aroma, taste, texture, and color? If any item is rejected, mention the reason and share a photo of the evaluation.",vendor,Pelican,boolean,1,1,1,2025-03-10 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1741678644.jpg""",,0,[Food Safety Compliance]
IBM,Manyata - G2 Block 3rd Floor,Daily Food safety Checklist - New,cafe,Are the items stored in the kitchen properly covered and kept off the floors and walls? Please take a photo of the same.,cafe,,boolean,1,1,1,2025-03-05 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/1896237_1741246973.jpg""",operation going on,0,"[Hygiene & Cleanliness, Inventory & Storage, Food Safety Compliance]"
IBM,Manyata - D4 Block 3rd Floor (Main caf√©),Weekly Food safety Checklist- new,cafe,Is pest control being carried out regularly by professional services? Please mention the date of the last pest control.,cafe,,boolean,1,1,0,2025-03-28 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/2225563_1743232500.jpg""",,0,"[Hygiene & Cleanliness, Food Safety Compliance]"
IBM,Manyata - G2 Block 3rd Floor,Cafe Operations checklist - Daily (Revised),cafe,Are the kitchen floors and drains clean? Please provide a photo of both.,cafe,,boolean,1,1,1,2025-03-17 17:40:00,1,"""http://content.hungerbox.com/uploads/checklist/prod/3982604_1742306452.jpg""",,0,[Hygiene & Cleanliness]
